 CaseName (Patient Code) ,  timestamp (i) ; seconds from 1st Midnight ,  timestamp (i) ; hours from 1st Midnight ,   RR(i) msec   ,   QT(i) msec   ,    CODE of class. of beat (i)    ,  NAME of class. of beat (i)  ,  used ECG channel# = 1 / I ; epoch length (sec) =  900 ; analysis date = 18-Jun-2025 ; BaseQTprogramVer = 20171130DF_types1-16_DeepFork ; Data File Format Type (Source) = EPS Prucka+GE
07-15-37_8_hours_part4_v2 , 2.63013210000e+04 , 7.30592250000e+00 , 9.1900000e+02 , 6.3520844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63022400000e+04 , 7.30617777778e+00 , 8.9900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63031390000e+04 , 7.30642750000e+00 , 8.8700000e+02 , 6.3122719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63040260000e+04 , 7.30667388889e+00 , 8.8100000e+02 , 6.3122719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63049070000e+04 , 7.30691861111e+00 , 8.5400000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63057610000e+04 , 7.30715583333e+00 , 8.4200000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63066030000e+04 , 7.30738972222e+00 , 8.4700000e+02 , 6.2883844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63074500000e+04 , 7.30762500000e+00 , 8.4900000e+02 , 6.3321781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63082990000e+04 , 7.30786083333e+00 , 8.6200000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63091610000e+04 , 7.30810027778e+00 , 8.5100000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63100120000e+04 , 7.30833666667e+00 , 8.6300000e+02 , 6.3023188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63108750000e+04 , 7.30857638889e+00 , 8.7900000e+02 , 6.2883844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63117540000e+04 , 7.30882055556e+00 , 8.9000000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63126440000e+04 , 7.30906777778e+00 , 8.7600000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63135200000e+04 , 7.30931111111e+00 , 8.8400000e+02 , 6.3102812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63144040000e+04 , 7.30955666667e+00 , 9.0000000e+02 , 6.2983375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63153040000e+04 , 7.30980666667e+00 , 9.0200000e+02 , 6.3301875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63162060000e+04 , 7.31005722222e+00 , 8.9200000e+02 , 6.3082906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63170980000e+04 , 7.31030500000e+00 , 8.9500000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63179930000e+04 , 7.31055361111e+00 , 9.1300000e+02 , 6.3281969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63189060000e+04 , 7.31080722222e+00 , 9.2200000e+02 , 6.3063000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63198280000e+04 , 7.31106333333e+00 , 9.0300000e+02 , 6.4118031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63207310000e+04 , 7.31131416667e+00 , 8.9900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63216300000e+04 , 7.31156388889e+00 , 8.8900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63225190000e+04 , 7.31181083333e+00 , 8.6300000e+02 , 6.2863937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63233820000e+04 , 7.31205055556e+00 , 8.2700000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63242090000e+04 , 7.31228027778e+00 , 8.0900000e+02 , 6.3600469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63250180000e+04 , 7.31250500000e+00 , 7.8500000e+02 , 6.3003281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63258030000e+04 , 7.31272305556e+00 , 8.7500000e+02 , 6.2943563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63266780000e+04 , 7.31296611111e+00 , 8.9700000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63275750000e+04 , 7.31321527778e+00 , 9.3400000e+02 , 6.2903750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63285090000e+04 , 7.31347472222e+00 , 9.8200000e+02 , 6.3978688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63294910000e+04 , 7.31374750000e+00 , 9.9800000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63304890000e+04 , 7.31402472222e+00 , 9.9300000e+02 , 6.3321781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63314820000e+04 , 7.31430055556e+00 , 9.7600000e+02 , 6.4098125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63324580000e+04 , 7.31457166667e+00 , 9.6700000e+02 , 6.3321781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63334250000e+04 , 7.31484027778e+00 , 9.5600000e+02 , 6.3978688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63343810000e+04 , 7.31510583333e+00 , 9.5000000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63353310000e+04 , 7.31536972222e+00 , 9.3000000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63362610000e+04 , 7.31562805556e+00 , 9.2500000e+02 , 6.3182437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63371860000e+04 , 7.31588500000e+00 , 9.3400000e+02 , 6.4038406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63381200000e+04 , 7.31614444444e+00 , 9.3600000e+02 , 6.3640281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63390560000e+04 , 7.31640444444e+00 , 9.3600000e+02 , 6.4217563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63399920000e+04 , 7.31666444444e+00 , 9.3800000e+02 , 6.3381500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63409300000e+04 , 7.31692500000e+00 , 9.3400000e+02 , 6.3978688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63418640000e+04 , 7.31718444444e+00 , 9.4100000e+02 , 6.3500937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63428050000e+04 , 7.31744583333e+00 , 9.3300000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63437380000e+04 , 7.31770500000e+00 , 9.4500000e+02 , 6.2903750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63446830000e+04 , 7.31796750000e+00 , 9.3100000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63456140000e+04 , 7.31822611111e+00 , 9.2200000e+02 , 6.3321781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63465360000e+04 , 7.31848222222e+00 , 9.0500000e+02 , 6.3879156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63474410000e+04 , 7.31873361111e+00 , 9.0300000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63483440000e+04 , 7.31898444444e+00 , 9.1000000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63492540000e+04 , 7.31923722222e+00 , 9.1500000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63501690000e+04 , 7.31949138889e+00 , 9.0200000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63510710000e+04 , 7.31974194444e+00 , 8.8700000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63519580000e+04 , 7.31998833333e+00 , 9.1200000e+02 , 6.3341688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63528700000e+04 , 7.32024166667e+00 , 9.2300000e+02 , 6.3899062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63537930000e+04 , 7.32049805556e+00 , 9.1300000e+02 , 6.4396719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63547060000e+04 , 7.32075166667e+00 , 9.3700000e+02 , 6.4098125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63556430000e+04 , 7.32101194444e+00 , 9.6200000e+02 , 6.3879156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63566050000e+04 , 7.32127916667e+00 , 9.5600000e+02 , 6.3899062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63575610000e+04 , 7.32154472222e+00 , 9.2200000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63584830000e+04 , 7.32180083333e+00 , 9.1400000e+02 , 6.3003281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63593970000e+04 , 7.32205472222e+00 , 9.1100000e+02 , 6.3520844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63603080000e+04 , 7.32230777778e+00 , 9.0800000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63612160000e+04 , 7.32256000000e+00 , 8.9800000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63621140000e+04 , 7.32280944444e+00 , 9.0600000e+02 , 6.3162531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63630200000e+04 , 7.32306111111e+00 , 9.1200000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63639320000e+04 , 7.32331444444e+00 , 8.9300000e+02 , 6.3500937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63648250000e+04 , 7.32356250000e+00 , 8.8900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63657140000e+04 , 7.32380944444e+00 , 9.0300000e+02 , 6.3063000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63666170000e+04 , 7.32406027778e+00 , 9.0800000e+02 , 6.3500937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63675250000e+04 , 7.32431250000e+00 , 8.8100000e+02 , 6.4098125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63684060000e+04 , 7.32455722222e+00 , 8.8400000e+02 , 6.3998594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63692900000e+04 , 7.32480277778e+00 , 8.8300000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63701730000e+04 , 7.32504805556e+00 , 8.9600000e+02 , 6.3879156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63710690000e+04 , 7.32529694444e+00 , 8.7400000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63719430000e+04 , 7.32553972222e+00 , 8.6500000e+02 , 6.4118031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63728080000e+04 , 7.32578000000e+00 , 8.6900000e+02 , 6.3799531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63736770000e+04 , 7.32602138889e+00 , 8.7100000e+02 , 6.4695312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63745480000e+04 , 7.32626333333e+00 , 8.6500000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63754130000e+04 , 7.32650361111e+00 , 9.0300000e+02 , 6.3421312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63763160000e+04 , 7.32675444444e+00 , 9.1200000e+02 , 6.3600469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63772280000e+04 , 7.32700777778e+00 , 9.0900000e+02 , 6.4356906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63781370000e+04 , 7.32726027778e+00 , 9.0200000e+02 , 6.3600469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63790390000e+04 , 7.32751083333e+00 , 9.2500000e+02 , 6.3879156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63799640000e+04 , 7.32776777778e+00 , 9.2800000e+02 , 6.4217562e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63808920000e+04 , 7.32802555556e+00 , 9.0400000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63817960000e+04 , 7.32827666667e+00 , 8.9100000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63826870000e+04 , 7.32852416667e+00 , 9.1500000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63836020000e+04 , 7.32877833333e+00 , 9.1500000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63845170000e+04 , 7.32903250000e+00 , 9.0100000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63854180000e+04 , 7.32928277778e+00 , 8.9600000e+02 , 6.3799531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63863140000e+04 , 7.32953166667e+00 , 9.0200000e+02 , 6.3281969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63872160000e+04 , 7.32978222222e+00 , 9.1800000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63881340000e+04 , 7.33003722222e+00 , 9.0700000e+02 , 6.4118031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63890410000e+04 , 7.33028916667e+00 , 9.0000000e+02 , 6.3421312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63899410000e+04 , 7.33053916667e+00 , 9.0200000e+02 , 6.3500937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63908430000e+04 , 7.33078972222e+00 , 8.9300000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63917360000e+04 , 7.33103777778e+00 , 8.6700000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63926030000e+04 , 7.33127861111e+00 , 8.7200000e+02 , 6.3102812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63934750000e+04 , 7.33152083333e+00 , 8.7300000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63943480000e+04 , 7.33176333333e+00 , 8.7900000e+02 , 6.3202344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63952270000e+04 , 7.33200750000e+00 , 8.7400000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63961010000e+04 , 7.33225027778e+00 , 8.6700000e+02 , 6.3441219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63969680000e+04 , 7.33249111111e+00 , 8.7400000e+02 , 6.3998594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63978420000e+04 , 7.33273388889e+00 , 8.8500000e+02 , 6.3500937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63987270000e+04 , 7.33297972222e+00 , 8.5900000e+02 , 6.3998594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.63995860000e+04 , 7.33321833333e+00 , 8.5500000e+02 , 6.4098125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64004410000e+04 , 7.33345583333e+00 , 8.7600000e+02 , 6.3500937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64013170000e+04 , 7.33369916667e+00 , 8.8800000e+02 , 6.3202344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64022050000e+04 , 7.33394583333e+00 , 8.9000000e+02 , 6.3899063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64030950000e+04 , 7.33419305556e+00 , 8.9700000e+02 , 6.3242156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64039920000e+04 , 7.33444222222e+00 , 9.0500000e+02 , 6.3998594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64048970000e+04 , 7.33469361111e+00 , 8.7800000e+02 , 6.4416625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64057750000e+04 , 7.33493750000e+00 , 8.8000000e+02 , 6.3899063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64066550000e+04 , 7.33518194444e+00 , 9.0500000e+02 , 6.3879156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64075600000e+04 , 7.33543333333e+00 , 8.9800000e+02 , 6.4018500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64084580000e+04 , 7.33568277778e+00 , 8.7900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64093370000e+04 , 7.33592694444e+00 , 8.7000000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64102070000e+04 , 7.33616861111e+00 , 8.9700000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64111040000e+04 , 7.33641777778e+00 , 9.1000000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64120140000e+04 , 7.33667055556e+00 , 9.0500000e+02 , 6.3899063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64129190000e+04 , 7.33692194444e+00 , 9.1200000e+02 , 6.3899062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64138310000e+04 , 7.33717527778e+00 , 9.3200000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64147630000e+04 , 7.33743416667e+00 , 9.3500000e+02 , 6.3640281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64156980000e+04 , 7.33769388889e+00 , 9.1400000e+02 , 6.4018500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64166120000e+04 , 7.33794777778e+00 , 9.2700000e+02 , 6.2963469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64175390000e+04 , 7.33820527778e+00 , 9.2800000e+02 , 6.4018500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64184670000e+04 , 7.33846305556e+00 , 9.2800000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64193950000e+04 , 7.33872083333e+00 , 9.0400000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64202990000e+04 , 7.33897194444e+00 , 8.9100000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64211900000e+04 , 7.33921944444e+00 , 8.8300000e+02 , 6.3421312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64220730000e+04 , 7.33946472222e+00 , 8.8000000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64229530000e+04 , 7.33970916667e+00 , 8.7700000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64238300000e+04 , 7.33995277778e+00 , 8.9400000e+02 , 6.3162531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64247240000e+04 , 7.34020111111e+00 , 8.9900000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64256230000e+04 , 7.34045083333e+00 , 8.9500000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64265180000e+04 , 7.34069944444e+00 , 8.8700000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64274050000e+04 , 7.34094583333e+00 , 8.8900000e+02 , 6.3162531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64282940000e+04 , 7.34119277778e+00 , 8.9900000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64291930000e+04 , 7.34144250000e+00 , 8.8800000e+02 , 6.3142625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64300810000e+04 , 7.34168916667e+00 , 8.6600000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64309470000e+04 , 7.34192972222e+00 , 8.9100000e+02 , 6.3321781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64318380000e+04 , 7.34217722222e+00 , 9.0000000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64327380000e+04 , 7.34242722222e+00 , 8.8900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64336270000e+04 , 7.34267416667e+00 , 8.7800000e+02 , 6.3998594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64345050000e+04 , 7.34291805556e+00 , 8.7700000e+02 , 6.3262063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64353820000e+04 , 7.34316166667e+00 , 8.8100000e+02 , 6.3321781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64362630000e+04 , 7.34340638889e+00 , 8.7200000e+02 , 6.4118031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64371350000e+04 , 7.34364861111e+00 , 8.6300000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64379980000e+04 , 7.34388833333e+00 , 8.9900000e+02 , 6.3301875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64388970000e+04 , 7.34413805556e+00 , 9.0100000e+02 , 6.3401406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64397980000e+04 , 7.34438833333e+00 , 9.0200000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64407000000e+04 , 7.34463888889e+00 , 9.1700000e+02 , 6.3003281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64416170000e+04 , 7.34489361111e+00 , 9.3000000e+02 , 6.3899062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64425470000e+04 , 7.34515194444e+00 , 9.1800000e+02 , 6.4337000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64434650000e+04 , 7.34540694444e+00 , 9.0600000e+02 , 6.3899062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64443710000e+04 , 7.34565861111e+00 , 9.1800000e+02 , 6.3998594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64452890000e+04 , 7.34591361111e+00 , 9.2300000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64462120000e+04 , 7.34617000000e+00 , 9.0200000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64471140000e+04 , 7.34642055556e+00 , 8.9200000e+02 , 6.3879156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64480060000e+04 , 7.34666833333e+00 , 8.9200000e+02 , 6.3281969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64488980000e+04 , 7.34691611111e+00 , 8.9200000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64497900000e+04 , 7.34716388889e+00 , 8.8000000e+02 , 6.4098125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64506700000e+04 , 7.34740833333e+00 , 8.8500000e+02 , 6.3540750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64515550000e+04 , 7.34765416667e+00 , 9.0200000e+02 , 6.3202344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64524570000e+04 , 7.34790472222e+00 , 9.0900000e+02 , 6.3899062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64533660000e+04 , 7.34815722222e+00 , 9.0300000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64542690000e+04 , 7.34840805556e+00 , 9.1900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64551880000e+04 , 7.34866333333e+00 , 9.2300000e+02 , 6.3620375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64561110000e+04 , 7.34891972222e+00 , 9.1900000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64570300000e+04 , 7.34917500000e+00 , 8.9800000e+02 , 6.4197656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64579280000e+04 , 7.34942444444e+00 , 8.9900000e+02 , 6.3023188e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64588270000e+04 , 7.34967416667e+00 , 8.9500000e+02 , 6.3520844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64597220000e+04 , 7.34992277778e+00 , 8.9200000e+02 , 6.3063000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64606140000e+04 , 7.35017055556e+00 , 8.6900000e+02 , 6.3381500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64614830000e+04 , 7.35041194444e+00 , 8.8100000e+02 , 6.2804219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64623640000e+04 , 7.35065666667e+00 , 8.7800000e+02 , 6.3779625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part4_v2 , 2.64632420000e+04 , 7.35090055556e+00 , 8.7800000e+02 , 6.3401406e+02 , 1.000 , allOK , 
