 CaseName (Patient Code) ,  timestamp (i) ; seconds from 1st Midnight ,  timestamp (i) ; hours from 1st Midnight ,   RR(i) msec   ,   QT(i) msec   ,    CODE of class. of beat (i)    ,  NAME of class. of beat (i)  ,  used ECG channel# = 1 / I ; epoch length (sec) =  900 ; analysis date = 18-Jun-2025 ; BaseQTprogramVer = 20171130DF_types1-16_DeepFork ; Data File Format Type (Source) = EPS Prucka+GE
07-15-37_8_hours_part1_v2 , 2.64797410000e+04 , 7.35548361111e+00 , 7.4900000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part1_v2 , 2.64804900000e+04 , 7.35569166667e+00 , 7.4800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64812380000e+04 , 7.35589944444e+00 , 7.4200000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64819800000e+04 , 7.35610555556e+00 , 7.1600000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64826960000e+04 , 7.35630444444e+00 , 6.9100000e+02 , 3.9220031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64833870000e+04 , 7.35649638889e+00 , 6.6900000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64840560000e+04 , 7.35668222222e+00 , 6.5300000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64847090000e+04 , 7.35686361111e+00 , 6.4700000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64853560000e+04 , 7.35704333333e+00 , 6.5600000e+02 , 3.9233250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64860120000e+04 , 7.35722555556e+00 , 6.6800000e+02 , 4.0052812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64866800000e+04 , 7.35741111111e+00 , 6.7100000e+02 , 4.0859156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64873510000e+04 , 7.35759750000e+00 , 6.7100000e+02 , 3.9576937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64880220000e+04 , 7.35778388889e+00 , 6.8300000e+02 , 3.6073969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64887050000e+04 , 7.35797361111e+00 , 6.9400000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64893990000e+04 , 7.35816638889e+00 , 6.9600000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64900950000e+04 , 7.35835972222e+00 , 7.2500000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64908200000e+04 , 7.35856111111e+00 , 7.3100000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64915510000e+04 , 7.35876416667e+00 , 7.3000000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64922810000e+04 , 7.35896694444e+00 , 7.4300000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64930240000e+04 , 7.35917333333e+00 , 7.5100000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64937750000e+04 , 7.35938194444e+00 , 7.4600000e+02 , 3.9524062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64945210000e+04 , 7.35958916667e+00 , 7.4100000e+02 , 4.3119563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64952620000e+04 , 7.35979500000e+00 , 7.4800000e+02 , 3.9748781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64960100000e+04 , 7.36000277778e+00 , 7.5200000e+02 , 3.9801656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64967620000e+04 , 7.36021166667e+00 , 7.4900000e+02 , 4.0132125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64975110000e+04 , 7.36041972222e+00 , 7.6300000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.64982740000e+04 , 7.36063166667e+00 , 7.6600000e+02 , 3.9880969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64990400000e+04 , 7.36084444444e+00 , 7.6700000e+02 , 4.1903438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.64998070000e+04 , 7.36105750000e+00 , 7.6900000e+02 , 4.0832719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65005760000e+04 , 7.36127111111e+00 , 7.5700000e+02 , 4.0515469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65013330000e+04 , 7.36148138889e+00 , 7.6200000e+02 , 3.9762000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65020950000e+04 , 7.36169305556e+00 , 7.5500000e+02 , 4.0793063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65028500000e+04 , 7.36190277778e+00 , 7.3500000e+02 , 4.0449375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65035850000e+04 , 7.36210694444e+00 , 7.6200000e+02 , 4.0277531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65043470000e+04 , 7.36231861111e+00 , 7.7000000e+02 , 4.0647656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65051170000e+04 , 7.36253250000e+00 , 7.6000000e+02 , 4.0370063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65058770000e+04 , 7.36274361111e+00 , 7.7700000e+02 , 3.9669469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65066540000e+04 , 7.36295944444e+00 , 7.6900000e+02 , 4.0052812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65074230000e+04 , 7.36317305556e+00 , 7.4700000e+02 , 4.0185000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65081700000e+04 , 7.36338055556e+00 , 7.6500000e+02 , 4.0079250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65089350000e+04 , 7.36359305556e+00 , 7.9000000e+02 , 4.0568344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65097250000e+04 , 7.36381250000e+00 , 8.0500000e+02 , 4.0634437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65105300000e+04 , 7.36403611111e+00 , 8.2400000e+02 , 4.0409719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65113540000e+04 , 7.36426500000e+00 , 8.0100000e+02 , 4.0528688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65121550000e+04 , 7.36448750000e+00 , 7.9700000e+02 , 4.0198219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65129520000e+04 , 7.36470888889e+00 , 8.0200000e+02 , 4.0568344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65137540000e+04 , 7.36493166667e+00 , 7.7500000e+02 , 4.0568344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65145290000e+04 , 7.36514694444e+00 , 7.8100000e+02 , 4.0660875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65153100000e+04 , 7.36536388889e+00 , 7.6900000e+02 , 4.0475812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65160790000e+04 , 7.36557750000e+00 , 7.6300000e+02 , 4.0515469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65168420000e+04 , 7.36578944444e+00 , 7.2800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65175700000e+04 , 7.36599166667e+00 , 7.0200000e+02 , 4.0185000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65182720000e+04 , 7.36618666667e+00 , 7.1400000e+02 , 4.0991344e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65189860000e+04 , 7.36638500000e+00 , 7.4900000e+02 , 4.0594781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65197350000e+04 , 7.36659305556e+00 , 8.2800000e+02 , 4.0343625e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65205630000e+04 , 7.36682305556e+00 , 8.5300000e+02 , 4.1163187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65214160000e+04 , 7.36706000000e+00 , 8.5500000e+02 , 4.0912031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65222710000e+04 , 7.36729750000e+00 , 8.4500000e+02 , 4.0806281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65231160000e+04 , 7.36753222222e+00 , 8.1200000e+02 , 3.9762000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65239280000e+04 , 7.36775777778e+00 , 8.0100000e+02 , 3.9973500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65247290000e+04 , 7.36798027778e+00 , 7.9000000e+02 , 4.0885594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65255190000e+04 , 7.36819972222e+00 , 7.8200000e+02 , 4.0502250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65263010000e+04 , 7.36841694444e+00 , 8.0900000e+02 , 4.0528688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65271100000e+04 , 7.36864166667e+00 , 8.3400000e+02 , 4.1110312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65279440000e+04 , 7.36887333333e+00 , 8.2600000e+02 , 4.1136750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65287700000e+04 , 7.36910277778e+00 , 8.6100000e+02 , 4.0713750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65296310000e+04 , 7.36934194444e+00 , 8.4000000e+02 , 4.1202844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65304710000e+04 , 7.36957527778e+00 , 8.5800000e+02 , 4.0277531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65313290000e+04 , 7.36981361111e+00 , 8.7700000e+02 , 4.1374687e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65322060000e+04 , 7.37005722222e+00 , 8.3900000e+02 , 4.1057437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65330450000e+04 , 7.37029027778e+00 , 8.3200000e+02 , 4.0872375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65338770000e+04 , 7.37052138889e+00 , 8.3500000e+02 , 4.1123531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65347120000e+04 , 7.37075333333e+00 , 8.2400000e+02 , 4.1440781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65355360000e+04 , 7.37098222222e+00 , 8.2600000e+02 , 4.1123531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65363620000e+04 , 7.37121166667e+00 , 8.1200000e+02 , 4.0396500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65371740000e+04 , 7.37143722222e+00 , 7.7800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65379520000e+04 , 7.37165333333e+00 , 8.0100000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65387530000e+04 , 7.37187583333e+00 , 8.2500000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65395780000e+04 , 7.37210500000e+00 , 8.5500000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65404330000e+04 , 7.37234250000e+00 , 8.7000000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65413030000e+04 , 7.37258416667e+00 , 8.6500000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65421680000e+04 , 7.37282444444e+00 , 8.6100000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65430290000e+04 , 7.37306361111e+00 , 8.4900000e+02 , 4.1335031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65438780000e+04 , 7.37329944444e+00 , 8.4200000e+02 , 4.1149969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65447200000e+04 , 7.37353333333e+00 , 8.5000000e+02 , 4.2405750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65455700000e+04 , 7.37376944444e+00 , 8.3200000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65464020000e+04 , 7.37400055556e+00 , 8.1800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65472200000e+04 , 7.37422777778e+00 , 7.8500000e+02 , 4.2088500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65480050000e+04 , 7.37444583333e+00 , 7.6800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65487730000e+04 , 7.37465916667e+00 , 7.2300000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65494960000e+04 , 7.37486000000e+00 , 6.9800000e+02 , 4.0528688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65501940000e+04 , 7.37505388889e+00 , 6.8000000e+02 , 4.0806281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65508740000e+04 , 7.37524277778e+00 , 6.6400000e+02 , 4.0713750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65515380000e+04 , 7.37542722222e+00 , 6.7900000e+02 , 4.0555125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65522170000e+04 , 7.37561583333e+00 , 7.0100000e+02 , 4.1268937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65529180000e+04 , 7.37581055556e+00 , 7.1000000e+02 , 4.1163187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65536280000e+04 , 7.37600777778e+00 , 7.5300000e+02 , 4.0978125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65543810000e+04 , 7.37621694444e+00 , 7.4900000e+02 , 4.0898812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65551300000e+04 , 7.37642500000e+00 , 8.0400000e+02 , 4.1242500e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65559340000e+04 , 7.37664833333e+00 , 8.1500000e+02 , 4.1652281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65567490000e+04 , 7.37687472222e+00 , 8.1700000e+02 , 4.0700531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65575660000e+04 , 7.37710166667e+00 , 8.4600000e+02 , 4.0370063e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65584120000e+04 , 7.37733666667e+00 , 8.3500000e+02 , 4.1850563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65592470000e+04 , 7.37756861111e+00 , 8.0900000e+02 , 4.0938469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65600560000e+04 , 7.37779333333e+00 , 8.2400000e+02 , 4.0898812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65608800000e+04 , 7.37802222222e+00 , 8.2200000e+02 , 4.1652281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65617020000e+04 , 7.37825055556e+00 , 7.9800000e+02 , 4.1572969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65625000000e+04 , 7.37847222222e+00 , 8.0100000e+02 , 4.1361469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65633010000e+04 , 7.37869472222e+00 , 7.7800000e+02 , 4.1625844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65640790000e+04 , 7.37891083333e+00 , 7.8700000e+02 , 4.1903438e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65648660000e+04 , 7.37912944444e+00 , 7.8500000e+02 , 4.1295375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65656510000e+04 , 7.37934750000e+00 , 7.6700000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65664180000e+04 , 7.37956055556e+00 , 7.6800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65671860000e+04 , 7.37977388889e+00 , 7.4900000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65679350000e+04 , 7.37998194444e+00 , 7.4400000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65686790000e+04 , 7.38018861111e+00 , 7.4500000e+02 , 4.0898812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65694240000e+04 , 7.38039555556e+00 , 7.4800000e+02 , 4.1123531e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65701720000e+04 , 7.38060333333e+00 , 7.6100000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65709330000e+04 , 7.38081472222e+00 , 7.4900000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part1_v2 , 2.65716820000e+04 , 7.38102277778e+00 , 7.3700000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65724190000e+04 , 7.38122750000e+00 , 1.5210000e+03 ,  , -3.000 , PVC_L , 
07-15-37_8_hours_part1_v2 , 2.65739400000e+04 , 7.38165000000e+00 , 7.6600000e+02 ,  , -5.000 , QT_outOR1postPVC , 
07-15-37_8_hours_part1_v2 , 2.65747060000e+04 , 7.38186277778e+00 , 7.7600000e+02 , 4.0660875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65754820000e+04 , 7.38207833333e+00 , 7.6700000e+02 , 4.1440781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65762490000e+04 , 7.38229138889e+00 , 7.7900000e+02 , 4.3040250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65770280000e+04 , 7.38250777778e+00 , 8.0200000e+02 , 4.1810906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65778300000e+04 , 7.38273055556e+00 , 8.1500000e+02 , 4.1586187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65786450000e+04 , 7.38295694444e+00 , 7.9100000e+02 , 4.1559750e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65794360000e+04 , 7.38317666667e+00 , 7.9400000e+02 , 4.1295375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65802300000e+04 , 7.38339722222e+00 , 7.7800000e+02 , 4.0938469e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65810080000e+04 , 7.38361333333e+00 , 7.7200000e+02 , 4.0912031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65817800000e+04 , 7.38382777778e+00 , 7.9100000e+02 , 4.0449375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65825710000e+04 , 7.38404750000e+00 , 7.7400000e+02 , 4.1691938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65833450000e+04 , 7.38426250000e+00 , 8.1500000e+02 , 4.1083875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65841600000e+04 , 7.38448888889e+00 , 8.1100000e+02 , 3.9153937e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65849710000e+04 , 7.38471416667e+00 , 8.1800000e+02 , 4.1506875e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65857890000e+04 , 7.38494138889e+00 , 8.3200000e+02 , 4.1176406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65866210000e+04 , 7.38517250000e+00 , 8.2900000e+02 , 4.1480437e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65874500000e+04 , 7.38540277778e+00 , 8.3900000e+02 , 4.1282156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65882890000e+04 , 7.38563583333e+00 , 8.4400000e+02 , 4.1639062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65891330000e+04 , 7.38587027778e+00 , 8.2700000e+02 , 4.2048844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65899600000e+04 , 7.38610000000e+00 , 8.3200000e+02 , 4.0330406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65907920000e+04 , 7.38633111111e+00 , 8.1300000e+02 , 4.1282156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65916050000e+04 , 7.38655694444e+00 , 8.2900000e+02 , 4.0885594e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65924340000e+04 , 7.38678722222e+00 , 8.3200000e+02 , 4.1216062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65932660000e+04 , 7.38701833333e+00 , 8.2700000e+02 , 4.1652281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65940930000e+04 , 7.38724805556e+00 , 8.4200000e+02 , 4.1758031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65949350000e+04 , 7.38748194444e+00 , 8.4200000e+02 , 4.1850563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65957770000e+04 , 7.38771583333e+00 , 8.1400000e+02 , 4.0925250e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65965910000e+04 , 7.38794194444e+00 , 8.3100000e+02 , 4.2379313e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.65974220000e+04 , 7.38817277778e+00 , 8.3300000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65982550000e+04 , 7.38840416667e+00 , 7.9800000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65990530000e+04 , 7.38862583333e+00 , 8.0200000e+02 ,  , -6.000 , QT_noisy , 
07-15-37_8_hours_part1_v2 , 2.65998550000e+04 , 7.38884861111e+00 , 7.8600000e+02 , 4.0409719e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66006410000e+04 , 7.38906694444e+00 , 7.9900000e+02 , 4.0475812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66014400000e+04 , 7.38928888889e+00 , 8.1900000e+02 , 4.1533312e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66022590000e+04 , 7.38951638889e+00 , 8.3200000e+02 , 4.1440781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66030910000e+04 , 7.38974750000e+00 , 8.5700000e+02 , 4.1321812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66039480000e+04 , 7.38998555556e+00 , 8.5500000e+02 , 4.1718375e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66048030000e+04 , 7.39022305556e+00 , 8.5700000e+02 , 4.1586187e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66056600000e+04 , 7.39046111111e+00 , 8.4900000e+02 , 4.1639062e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66065090000e+04 , 7.39069694444e+00 , 8.2400000e+02 , 4.0912031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66073330000e+04 , 7.39092583333e+00 , 8.3200000e+02 , 4.1625844e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66081650000e+04 , 7.39115694444e+00 , 8.2300000e+02 , 4.1863781e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66089880000e+04 , 7.39138555556e+00 , 8.1800000e+02 , 4.1387906e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66098060000e+04 , 7.39161277778e+00 , 8.4500000e+02 , 4.1652281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66106510000e+04 , 7.39184750000e+00 , 8.3300000e+02 , 4.1572969e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66114840000e+04 , 7.39207888889e+00 , 8.2500000e+02 , 4.1599406e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66123090000e+04 , 7.39230805556e+00 , 8.3100000e+02 , 4.1467219e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66131400000e+04 , 7.39253888889e+00 , 8.3000000e+02 , 4.1493656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66139700000e+04 , 7.39276944444e+00 , 8.3500000e+02 , 4.1652281e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66148050000e+04 , 7.39300138889e+00 , 8.4600000e+02 , 4.1705156e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66156510000e+04 , 7.39323638889e+00 , 8.1900000e+02 , 4.1520094e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66164700000e+04 , 7.39346388889e+00 , 8.3000000e+02 , 4.1321812e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66173000000e+04 , 7.39369444444e+00 , 8.2600000e+02 , 4.1758031e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66181260000e+04 , 7.39392388889e+00 , 8.0200000e+02 , 4.1691938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66189280000e+04 , 7.39414666667e+00 , 8.2300000e+02 , 4.1797688e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66197510000e+04 , 7.39437527778e+00 , 8.2900000e+02 , 4.1850563e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66205800000e+04 , 7.39460555556e+00 , 8.1500000e+02 , 4.1691938e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66213950000e+04 , 7.39483194444e+00 , 8.3100000e+02 , 4.1493656e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66222260000e+04 , 7.39506277778e+00 , 8.3100000e+02 , 4.1824125e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66230570000e+04 , 7.39529361111e+00 , 8.1700000e+02 , 4.1877000e+02 , 1.000 , allOK , 
07-15-37_8_hours_part1_v2 , 2.66238740000e+04 , 7.39552055556e+00 , 8.3500000e+02 , 4.1678719e+02 , 1.000 , allOK , 
